alert_id,timestamp,state,transition_from,flare_probability,anomaly_index,confidence_low,confidence_high,scenario,data_source,model_version,config_hash,data_hash,operator_notes,resolution_time,resolution_reason
a1a04c2e-93aa-4c01-a61c-d8c3426bc351,2026-06-17T09:43:37.544257+00:00,NORMAL,No change (NORMAL),2.1099866246041117e-05,0.0,1.773437506424101e-05,2.6770091052855762e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d720e255-06bc-41b8-a870-ad0b91eba02c,2026-06-17T09:43:37.544325+00:00,NORMAL,No change (NORMAL),5.838042469269457e-06,0.014528803373150104,4.576978661436426e-06,7.354691990268488e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f08a2efd-e816-4f4c-ad5f-b746beec5104,2026-06-17T09:43:37.544395+00:00,NORMAL,No change (NORMAL),2.804700865053955e-05,0.6034950303935472,2.1840873946614775e-05,3.40232642151873e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
ed5fc7f6-6f31-4dd2-b19c-421e3792aba6,2026-06-17T09:43:37.544464+00:00,NORMAL,No change (NORMAL),3.232200138153621e-05,0.766088356447366,2.443525131590203e-05,4.0301030741329945e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
96c27c64-84c4-4bfe-855f-72bcec6ac400,2026-06-17T09:43:37.544530+00:00,NORMAL,No change (NORMAL),3.7359614140066966e-05,4.6272064801769766,2.9865067738636487e-05,4.779368184979905e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cf8e4e1e-d36b-44d1-91be-416196e0c078,2026-06-17T09:43:37.544598+00:00,NORMAL,No change (NORMAL),3.116454794308918e-06,1.7060194564713802,2.4977461529573695e-06,3.6948963567895053e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9daf944b-d913-401e-9bab-82c6ad364d65,2026-06-17T09:43:37.544669+00:00,NORMAL,No change (NORMAL),2.263601697056501e-06,0.8048143696954184,1.7537955161652516e-06,2.7175591347552982e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4b25bbbc-a76f-44c7-9e46-213053c9e38c,2026-06-17T09:43:37.544816+00:00,NORMAL,No change (NORMAL),3.1742041789901194e-06,5.248684721710438,2.430122214705908e-06,4.158231167757742e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
40b4d4db-f9a7-466b-b9ba-b1001379d1d8,2026-06-17T09:43:37.544894+00:00,NORMAL,No change (NORMAL),1.0183227614026949e-06,0.48334516806306277,8.262240966549037e-07,1.2281546354055943e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
bc0789ec-39ed-46d0-9266-4ad1b8f416e0,2026-06-17T09:43:37.544961+00:00,NORMAL,No change (NORMAL),1.107345633958974e-05,0.037869582954606955,8.557964760343818e-06,1.4401707175906492e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
2c48f3ce-edf2-42dd-926c-ea96d7b31123,2026-06-17T09:43:37.545028+00:00,NORMAL,No change (NORMAL),4.572637645803802e-05,4.334087461020294,3.6586308649487606e-05,5.3201553659989086e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cc746dae-8735-4030-a0b0-e5522fe55cb7,2026-06-17T09:43:37.545106+00:00,NORMAL,No change (NORMAL),5.659740644682421e-06,0.6268009657472464,4.581601070053743e-06,6.671411412690746e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
6540225a-1a41-413e-a268-665ee30ee4f8,2026-06-17T09:43:37.545173+00:00,NORMAL,No change (NORMAL),4.9085216463117594e-06,0.08178943661374662,3.752374785891776e-06,6.047499883650247e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
15dab00c-67e5-4720-84ea-f661f691f430,2026-06-17T09:43:37.545241+00:00,NORMAL,No change (NORMAL),3.510732479998555e-06,0.36094782112656365,2.887039062778979e-06,4.189187367574215e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
8dbfc3be-8c4a-41dd-9d53-5be9139ec358,2026-06-17T09:43:37.545307+00:00,NORMAL,No change (NORMAL),7.595591272869643e-05,2.4423612545294673,6.298277632992048e-05,9.431542584443732e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
3fdde162-cac9-4a8d-9fa7-252b2f12feb6,2026-06-17T09:43:37.545373+00:00,NORMAL,No change (NORMAL),1.1118947652350667e-05,1.1175980089158852,8.915702017556954e-06,1.3949153379376558e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
da76583d-8ba4-40c3-be9a-16092b02b839,2026-06-17T09:43:37.545440+00:00,NORMAL,No change (NORMAL),9.561276928513861e-06,0.47442214802032595,7.920178771981756e-06,1.116435845160829e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cd67cb25-8ae1-4cff-bf6e-5e81a2bb6919,2026-06-17T09:43:37.545507+00:00,NORMAL,No change (NORMAL),3.3997187768983718e-06,0.7378932723866268,2.8385796959536472e-06,4.0308142242384325e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4607c94e-95ee-4849-b0b3-da18553a9774,2026-06-17T09:43:37.545583+00:00,NORMAL,No change (NORMAL),0.00012225659995109697,9.308196281983866,9.762398584612903e-05,0.0001437204594007507,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9f990f21-9058-4c92-8e25-acd567c35a63,2026-06-17T09:43:37.545650+00:00,NORMAL,No change (NORMAL),0.0002673566220389366,0.9677492595826382,0.0002228593357381494,0.00032391258299587747,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4b65782c-fa0f-4883-8abf-a2d8700e2647,2026-06-17T09:43:37.545717+00:00,NORMAL,No change (NORMAL),0.0007132578014612213,17.51730392005924,0.0005362202793441995,0.0009063848601758451,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f2ccc7e2-dd76-4804-a332-cbfe69b55248,2026-06-17T09:43:37.545784+00:00,NORMAL,No change (NORMAL),0.0002709703936169439,6.346518470111674,0.0002013625304943543,0.00033397117239697096,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
ff548c21-5ff8-4bde-92ab-09ef43aaa0ca,2026-06-17T09:43:37.545852+00:00,NORMAL,No change (NORMAL),8.392941063643932e-05,0.0,6.347096776737329e-05,0.00010491770633016948,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
72eec5d6-5b3d-40de-9f23-3664f52004ab,2026-06-17T09:43:37.545920+00:00,NORMAL,No change (NORMAL),0.0070357262213342295,15.701347386350458,0.0054973416209823465,0.00876894659387244,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d8872776-d162-4eea-a69c-6f38817be9db,2026-06-17T09:43:37.545998+00:00,NORMAL,No change (NORMAL),0.00013308041168976257,0.4976893208185403,0.00010109880205813132,0.00016416088232773602,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e127a896-162a-443a-a0d4-55703674c3fd,2026-06-17T09:43:37.546067+00:00,NORMAL,No change (NORMAL),0.0002646933330687407,3.129685221934993,0.00021136957050350667,0.00032184213024870383,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d9f96d1a-6902-41be-bcc2-8c2ca88f5a0b,2026-06-17T09:43:37.546135+00:00,NORMAL,No change (NORMAL),0.0022121841904372457,0.9744690132350132,0.0018378192388911546,0.0027837246159335503,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
8324d257-9b2e-4f0d-a53a-fcf5de993041,2026-06-17T09:43:37.546202+00:00,NORMAL,No change (NORMAL),7.849002616752776e-05,0.9462544998636545,6.338596501166902e-05,9.598470501400693e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
8ed77711-312f-44f0-99cc-6531e495a9f9,2026-06-17T09:43:37.546269+00:00,NORMAL,No change (NORMAL),0.000626466631017375,8.75769269099881,0.0005089132755195985,0.0007957594614913373,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
8b4f3000-a947-4685-bb30-7a7d8671e30c,2026-06-17T09:43:37.546339+00:00,NORMAL,No change (NORMAL),3.017588818125762e-06,4.878372783238013,2.40558366492773e-06,3.6497275581973737e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f3a646a3-8ad9-4180-99bc-f476470bee93,2026-06-17T09:43:37.546407+00:00,NORMAL,No change (NORMAL),2.9999548758762435e-05,1.3227109958532983,2.4792827830600872e-05,3.577286905378859e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
de436410-f7c5-4ae1-a034-516d3c5b6f6b,2026-06-17T09:43:37.546474+00:00,NORMAL,No change (NORMAL),0.00032252583237353023,4.257373577273769,0.0002541173662787429,0.00040095872940566334,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
ee81ebc5-be90-401d-9a6a-93a24b3822a3,2026-06-17T09:43:37.546543+00:00,NORMAL,No change (NORMAL),1.8432336312778498e-05,1.789976874257587,1.5242949887836259e-05,2.1375952984198443e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e8a73655-2ac0-4cad-86c5-3a8185313e4e,2026-06-17T09:43:37.546615+00:00,NORMAL,No change (NORMAL),1.008840993285835e-06,1.5025967109523264,8.137058034597622e-07,1.1944092733447755e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9ff4e212-cd2a-4265-b7c8-19e5f67d6944,2026-06-17T09:43:37.546683+00:00,NORMAL,No change (NORMAL),9.510701293946546e-07,3.2358659333799156,7.497574168617962e-07,1.1942131394680728e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cd3dcc1f-91a4-45b4-af79-861a86e8c407,2026-06-17T09:43:37.546780+00:00,NORMAL,No change (NORMAL),1.9226611969193176e-06,0.7008499934082927,1.446037768072816e-06,2.419194913520814e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
eeca2ff1-b9e8-431b-b3ae-d44040bb1329,2026-06-17T09:43:37.546881+00:00,NORMAL,No change (NORMAL),1.4136968497972827e-06,0.0,1.1465122706231058e-06,1.6973507913129248e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e152e4c6-d63b-43de-95f2-7bab55cda9db,2026-06-17T09:43:37.546954+00:00,NORMAL,No change (NORMAL),1.6689845136075257e-05,1.4474120999713174,1.339201808418413e-05,2.096291445507208e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c43d2e61-353a-4b07-9dfb-bc35c617df86,2026-06-17T09:43:37.547023+00:00,NORMAL,No change (NORMAL),1.270594492829675e-05,0.9492618634546427,9.616503869781547e-06,1.5595208474269574e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cd519b49-2ae7-4389-a77a-af4564ac65ba,2026-06-17T09:43:37.547091+00:00,NORMAL,No change (NORMAL),0.0020793310107707266,7.120268595074143,0.0016607496182727364,0.002737172414915487,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
86783c83-1415-46e1-b996-140a8b3329f6,2026-06-17T09:43:37.547160+00:00,NORMAL,No change (NORMAL),2.5711167415255228e-05,0.7115277843067662,2.132779492503376e-05,3.062547580310824e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
92fe5980-93df-4bec-aa72-fe13616c0b3b,2026-06-17T09:43:37.547229+00:00,NORMAL,No change (NORMAL),2.2756292918091275e-05,0.0,1.9863931851453222e-05,2.6039818559788005e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
7fd989de-d381-4062-95e6-1a3720c6f578,2026-06-17T09:43:37.547297+00:00,NORMAL,No change (NORMAL),2.9840692592455023e-06,1.444232066057431,2.3845391163861803e-06,3.829077844760378e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
835a8091-db77-4378-a9f6-302b12d0a422,2026-06-17T09:43:37.547370+00:00,NORMAL,No change (NORMAL),1.7868164367185304e-05,0.5471333319336795,1.3992469558138383e-05,2.2385452315923902e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
98d81ae4-0384-4f8d-b1b6-e4124b3e95a1,2026-06-17T09:43:37.547442+00:00,NORMAL,No change (NORMAL),7.541502021732603e-05,2.465180397433829,6.007922914916176e-05,8.996330127227653e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f7ee5fce-cdde-443e-ad12-720e16e66348,2026-06-17T09:43:37.547510+00:00,NORMAL,No change (NORMAL),1.448743245242811e-05,1.3178060983304254,1.0932420274098476e-05,1.8101749800786277e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e9ef1eb8-9cba-4ae2-994a-36859f7c3ded,2026-06-17T09:43:37.547583+00:00,NORMAL,No change (NORMAL),3.9352901615379956e-05,3.1751412643222237,2.9832097493152188e-05,4.911792159666934e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
ece0fb62-31f7-4071-a84e-6e1ebf4f2f2f,2026-06-17T09:43:37.547654+00:00,NORMAL,No change (NORMAL),0.0011844694741298372,1.235352994743974,0.0009054790895599965,0.0014181008193084826,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b38bc4e3-0b52-492a-b541-fb6bec790e19,2026-06-17T09:43:37.547723+00:00,NORMAL,No change (NORMAL),7.161692096538329e-05,0.4593517990752519,5.723485027708246e-05,8.736434252091514e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cff4ea75-ca45-455f-8b67-b703123a0c35,2026-06-17T09:43:37.547792+00:00,NORMAL,No change (NORMAL),1.93162612206611e-06,0.28711719384388334,1.5255372867053447e-06,2.26282581764562e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
3343c3b5-c3d8-480b-81ac-1326102e6f4c,2026-06-17T09:43:37.547860+00:00,NORMAL,No change (NORMAL),1.2685269869439825e-05,4.832676953616656,1.064976211543239e-05,1.588544517223159e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9b055536-8d9a-4427-b84a-1bd807a14aa7,2026-06-17T09:43:37.547929+00:00,NORMAL,No change (NORMAL),1.4706989894118136e-05,1.9108491837086239,1.179808722030669e-05,1.7196471988846172e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d1e91b73-40a5-406c-8f5b-9dc5d4b8c7fb,2026-06-17T09:43:37.548007+00:00,NORMAL,No change (NORMAL),1.358580862299701e-06,1.552177193696314,1.1054779078701172e-06,1.5954623573209306e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
42c8a147-46c0-4752-85a1-3eb2c9cd26d2,2026-06-17T09:43:37.548078+00:00,NORMAL,No change (NORMAL),8.21976328964417e-06,0.0,6.515729349155906e-06,1.0386821329456061e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
2677e89a-7ee7-4174-bc74-7b5abd599f49,2026-06-17T09:43:37.548147+00:00,NORMAL,No change (NORMAL),5.768806203843901e-05,0.3298005725703,4.400081066317397e-05,6.682841290726662e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d41d4be1-e4d8-4ee5-a9c2-69890cd84160,2026-06-17T09:43:37.548220+00:00,NORMAL,No change (NORMAL),0.0003701261098047346,2.3373427202067196,0.000295856558763538,0.000440147870901894,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
652656fa-06db-46a9-a551-015dca48b942,2026-06-17T09:43:37.548290+00:00,NORMAL,No change (NORMAL),3.455997399664144e-05,0.0,2.716716697066429e-05,4.283090344036479e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
6b82e1b1-8faf-4564-9b07-ea6033fc1d39,2026-06-17T09:43:37.548360+00:00,NORMAL,No change (NORMAL),6.09602863619146e-06,4.180968123045002,4.6321703373728645e-06,7.315767277673258e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
ebd7796a-fada-4f28-90dd-1a1db20d8dad,2026-06-17T09:43:37.548430+00:00,NORMAL,No change (NORMAL),7.973171587497977e-06,0.014079951795079428,6.123065011259991e-06,9.840619877446794e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
5e6642b6-9f6b-4d58-ad7b-e97fce3d993f,2026-06-17T09:43:37.548499+00:00,NORMAL,No change (NORMAL),4.897835803397385e-06,0.46257964717984346,3.7134958593444354e-06,5.928124205043334e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
6de33e3a-e01b-4fb2-baa5-55bcfdb8c03a,2026-06-17T09:43:37.548569+00:00,NORMAL,No change (NORMAL),5.586680264109213e-05,0.695185380786323,4.101055665525323e-05,7.099643549110764e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
22b6adfa-c114-4310-a727-139d4df44f09,2026-06-17T09:43:37.548642+00:00,NORMAL,No change (NORMAL),8.090785231272821e-05,0.6473078793850374,6.148869601202735e-05,9.766849111041182e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f4f86888-f128-471a-8bda-2e87a527f0b2,2026-06-17T09:43:37.548710+00:00,NORMAL,No change (NORMAL),0.00028000462560593455,3.0896584068001727,0.00022189331229044838,0.0003278962964427418,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
af2a6f76-35bd-4585-962f-3273fc356140,2026-06-17T09:43:37.548780+00:00,NORMAL,No change (NORMAL),0.0012784641558644303,4.184088787758613,0.0010111453343215897,0.0016609521778354229,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
a1f4c9c5-30ee-4159-b9d6-5111abc35280,2026-06-17T09:43:37.548851+00:00,NORMAL,No change (NORMAL),0.00013497733702608886,1.5693402193922625,0.00010873592696819927,0.00015915888293135702,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
05ce0cef-dd79-43dd-9952-090a39396b23,2026-06-17T09:43:37.548930+00:00,NORMAL,No change (NORMAL),4.8237758416704344e-06,4.2213493055134395,3.930015404689501e-06,5.7983274113432e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
db19bf1c-cd0f-4136-b361-269efccf14f8,2026-06-17T09:43:37.549000+00:00,NORMAL,No change (NORMAL),2.4980932431754957e-05,1.717549161044829,2.0768767410229654e-05,3.0150874596186612e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
0341c2a9-8367-430b-8a8d-245d85eb29ce,2026-06-17T09:43:37.549071+00:00,NORMAL,No change (NORMAL),6.090044578778314e-06,1.1756840989264896,4.638621269223139e-06,7.816374474302693e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e269a493-ca2d-4674-8168-547fb33eef41,2026-06-17T09:43:37.549140+00:00,NORMAL,No change (NORMAL),2.017348276877372e-05,0.0,1.503147509865566e-05,2.4758998288837397e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
349e0c74-2d2d-4af9-8dca-8f0dea96f746,2026-06-17T09:43:37.549219+00:00,NORMAL,No change (NORMAL),3.4072282532803942e-06,0.1519722797313873,2.885591280094009e-06,3.970115697080517e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
a22ed5e4-4269-4f42-940e-b3b27acd1b13,2026-06-17T09:43:37.549295+00:00,NORMAL,No change (NORMAL),5.35093877174068e-06,0.10292840668691165,4.217624629163632e-06,6.58935085714765e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4ea3d2bf-870d-4b3d-87e9-1b763d8bcc78,2026-06-17T09:43:37.549378+00:00,NORMAL,No change (NORMAL),2.1745668270698736e-05,2.8359185873028876,1.7316786614648487e-05,2.624413123660674e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
8a5380a2-d7e0-4218-9a3b-005e4b57b193,2026-06-17T09:43:37.549475+00:00,NORMAL,No change (NORMAL),2.35635836436932e-06,1.5556084076867742,1.8713326468953757e-06,3.23482247274892e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
630e42c4-1612-4142-958a-92fd32d6dcc0,2026-06-17T09:43:37.549566+00:00,NORMAL,No change (NORMAL),9.829185761884538e-07,0.9550986186382112,8.058813158122138e-07,1.1677269905999267e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
15c0edcb-6b54-4b26-bfb2-bff5d8244266,2026-06-17T09:43:37.549653+00:00,NORMAL,No change (NORMAL),4.144498735030161e-06,2.9016034001183773,3.506833103386213e-06,4.780864848642344e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e794eb97-2730-486a-afe2-87a0791c25d6,2026-06-17T09:43:37.549740+00:00,NORMAL,No change (NORMAL),1.8714190593480566e-06,4.658485779400715,1.468362824532255e-06,2.243391430940785e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
a5b89dff-907c-4933-972c-724cf9be8f4b,2026-06-17T09:43:37.549825+00:00,NORMAL,No change (NORMAL),2.283072246117032e-05,1.3098812684533248,1.718398561343161e-05,2.839339920326219e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
ff43e575-8680-4bc1-8338-20c98863ed75,2026-06-17T09:43:37.549925+00:00,NORMAL,No change (NORMAL),1.8299517466609102e-05,0.12947089446275795,1.4451675853600811e-05,2.225909411456441e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
badd58e9-175a-4e57-bbe4-179f77072f16,2026-06-17T09:43:37.550021+00:00,NORMAL,No change (NORMAL),1.9173467615423403e-06,0.1540412273378594,1.6573439017164786e-06,2.263345741564759e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
16ce6170-98fb-42d0-9752-2de3f68b139f,2026-06-17T09:43:37.550094+00:00,NORMAL,No change (NORMAL),1.0340173920045021e-05,0.7957823525003263,8.25533780682067e-06,1.3192077985705857e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
701b9ef5-7749-4798-87af-6f85098f6231,2026-06-17T09:43:37.550166+00:00,NORMAL,No change (NORMAL),2.5297265557009574e-06,0.42461165375828475,1.976031841754663e-06,3.157427686880166e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
abce7e0e-b36e-49ac-87d7-c8a9dbc37dd3,2026-06-17T09:43:37.550236+00:00,NORMAL,No change (NORMAL),3.616265279908108e-05,4.977744142968022,2.827517769649098e-05,4.515477951920134e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d3282608-19d6-4909-9203-f709121e3e63,2026-06-17T09:43:37.550308+00:00,NORMAL,No change (NORMAL),0.0011809126671285283,1.8233791422843104,0.0008912432157162988,0.0014608340127463333,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
714b9e1d-994e-40a7-851a-f6481da8c109,2026-06-17T09:43:37.550385+00:00,NORMAL,No change (NORMAL),1.1811060155435801e-05,5.617920739557399,9.46074278163282e-06,1.402922474991876e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
1c142c53-a24f-4838-91ff-dea110d6a15c,2026-06-17T09:43:37.550469+00:00,NORMAL,No change (NORMAL),3.0731600291189656e-06,0.0,2.4999147360573506e-06,3.6389297628561358e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
3f0e5f00-f99d-4028-bf5e-321bad7fd915,2026-06-17T09:43:37.550549+00:00,NORMAL,No change (NORMAL),3.6800900971789214e-06,5.455405036425608,2.896211637203933e-06,4.492591147211292e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
be2b11f4-3c1e-4127-be26-aee9a3bfe91a,2026-06-17T09:43:37.550648+00:00,NORMAL,No change (NORMAL),7.560892130723394e-06,1.658680575207973,5.87469143853875e-06,9.358755533823568e-06,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cd3c3cc6-1d52-42f1-b063-e7b0fae4db68,2026-06-17T09:43:37.550767+00:00,NORMAL,No change (NORMAL),5.1735004771298135e-05,4.6634164524681765,3.939439581540217e-05,6.630507098350795e-05,Quiet Sun replay,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
